time_s,no_unit_none,temperature_degC,temperature_degC_1,temperature_degC_2,temperature_degC_3,temperature_degC_4,temperature_degC_5,amperage_A,power_W,velocity_km_h,no_unit_none_1,temperature_degC_6,volflow_l_min
4948.0,3000,-10,-10,-10,99.0,99.0,99.0,-36.03391086,-15294.42338,81.60478553,1,25.0,12.5
4948.5,3000,-10,-10,-10,99.0,99.0,99.0,-32.49089422,-13798.23835,81.61985799,1,25.0,12.5
4949.0,3000,-10,-10,-10,99.0,99.0,99.0,-32.48153124,-13794.32383,81.61827129,1,25.0,12.5
4949.5,3000,-10,-10,-10,99.0,99.0,99.0,-25.33172348,-10770.17743,81.54833658,1,25.0,12.5
4950.0,3000,-10,-10,-10,99.0,99.0,99.0,-25.2412064,-10732.1471,81.44508364,1,25.0,12.5
4950.5,3000,-10,-10,-10,99.0,99.0,99.0,-7.592200577,-3237.208195,81.17054646,1,25.0,12.5
4951.0,3000,-10,-10,-10,99.0,99.0,99.0,-7.376692101,-3145.706355,80.81278722,1,25.0,12.5
4951.5,3000,-10,-10,-10,99.0,99.0,99.0,5.855800573,2504.047485,80.29936785,1,25.0,12.5
4952.0,3000,-10,-10,-10,99.0,99.0,99.0,5.974539932,2555.15263,79.73975805,1,25.0,12.5
4952.5,3000,-10,-10,-10,99.0,99.0,99.0,15.52801916,6652.026806,79.06090387,1,25.0,12.5
4953.0,3000,-10,-10,-10,99.0,99.0,99.0,15.57697508,6673.953094,78.3508774,1,25.0,12.5
4953.5,3000,-10,-10,-10,99.0,99.0,99.0,15.62485416,6695.394502,77.64165477,1,25.0,12.5
4954.0,3000,-10,-10,-10,99.0,99.0,99.0,15.67061683,6715.904854,76.93317145,1,25.0,12.5
4954.5,3000,-10,-10,-10,99.0,99.0,99.0,18.69969808,8019.021743,76.18516835,1,25.0,12.5
4955.0,3000,-10,-10,-10,99.0,99.0,99.0,18.71876419,8028.257034,75.42731302,1,25.0,12.5
4955.5,3000,-10,-10,-10,99.0,99.0,99.0,18.72613547,8032.430017,74.67004644,1,25.0,12.5
4956.0,3000,-10,-10,-10,99.0,99.0,99.0,18.72982024,8034.985562,73.91336373,1,25.0,12.5
4956.5,3000,-10,-10,-10,99.0,99.0,99.0,24.4314886,10491.95908,73.0763536,1,25.0,12.5
4957.0,3000,-10,-10,-10,99.0,99.0,99.0,24.35070193,10458.51049,72.21943763,1,25.0,12.5
4957.5,3000,-10,-10,-10,99.0,99.0,99.0,29.78565934,12805.78209,71.28195447,1,25.0,12.5
4958.0,3000,-10,-10,-10,99.0,99.0,99.0,29.60075763,12727.70845,70.32484537,1,25.0,12.5
4958.5,3000,-10,-10,-10,99.0,99.0,99.0,32.07815527,13800.39542,69.327618,1,25.0,12.5
4959.0,3000,-10,-10,-10,99.0,99.0,99.0,31.82587588,13693.22551,68.32098819,1,25.0,12.5
4959.5,3000,-10,-10,-10,99.0,99.0,99.0,34.16942882,14709.1545,67.274021,1,25.0,12.5
4960.0,3000,-10,-10,-10,99.0,99.0,99.0,33.83964529,14568.43295,66.21755849,1,25.0,12.5
4960.5,3000,-10,-10,-10,99.0,99.0,99.0,38.47162087,16577.26858,65.07963741,1,25.0,12.5
4961.0,3000,-10,-10,-10,99.0,99.0,99.0,37.99438181,16372.72883,63.92294075,1,25.0,12.5
4961.5,3000,-10,-10,-10,99.0,99.0,99.0,35.12341913,15130.59059,62.80796575,1,25.0,12.5
4962.0,3000,-10,-10,-10,99.0,99.0,99.0,34.69252638,14945.78924,61.70297185,1,25.0,12.5
4962.5,3000,-10,-10,-10,99.0,99.0,99.0,15.61210177,6705.726096,60.92849428,1,25.0,12.5
4963.0,3000,-10,-10,-10,99.0,99.0,99.0,15.56312185,6684.984288,60.22892167,1,25.0,12.5
4963.5,3000,-10,-10,-10,99.0,99.0,99.0,-8.399759359,-3593.016562,59.93533662,1,25.0,12.5
4964.0,3000,-10,-10,-10,99.0,99.0,99.0,-8.304119221,-3552.055003,59.74157063,1,25.0,12.5
4964.5,3000,-10,-10,-10,99.0,99.0,99.0,-34.43743663,-14669.24524,59.91948143,1,25.0,12.5
4965.0,3000,-10,-10,-10,99.0,99.0,99.0,-34.63067282,-14749.32854,60.23220736,1,25.0,12.5
4965.5,3000,-10,-10,-10,99.0,99.0,99.0,-56.59701143,-24018.0513,60.84018169,1,25.0,12.5
4966.0,3000,-10,-10,-10,99.0,99.0,99.0,-57.35485873,-24332.07103,61.55602044,1,25.0,12.5
4966.5,3000,-10,-10,-10,99.0,99.0,99.0,-41.36006079,-17587.88529,62.04952795,1,25.0,12.5
4967.0,3000,-10,-10,-10,99.0,99.0,99.0,-41.6873162,-17723.93736,62.45902587,1,25.0,12.5
4967.5,3000,-10,-10,-10,99.0,99.0,99.0,-22.55838152,-9619.001882,62.61013287,1,25.0,12.5
4968.0,3000,-10,-10,-10,99.0,99.0,99.0,-22.5762543,-9626.138359,62.66307284,1,25.0,12.5
4968.5,3000,-10,-10,-10,99.0,99.0,99.0,1.420973273,608.3972116,62.3745376,1,25.0,12.5
4969.0,3000,-10,-10,-10,99.0,99.0,99.0,1.478807538,633.1859466,61.97023878,1,25.0,12.5
4969.5,3000,-10,-10,-10,99.0,99.0,99.0,27.788584,11949.96874,61.11299377,1,25.0,12.5
4970.0,3000,-10,-10,-10,99.0,99.0,99.0,27.48819206,11821.61952,60.15325281,1,25.0,12.5
4970.5,3000,-10,-10,-10,99.0,99.0,99.0,20.36676262,8749.797355,59.31835637,1,25.0,12.5
4971.0,3000,-10,-10,-10,99.0,99.0,99.0,20.2137265,8684.589646,58.51173665,1,25.0,12.5
4971.5,3000,-10,-10,-10,99.0,99.0,99.0,-2.567178285,-1098.579209,58.12007969,1,25.0,12.5
4972.0,3000,-10,-10,-10,99.0,99.0,99.0,-2.542059396,-1087.845457,57.81962514,1,25.0,12.5
4972.5,3000,-10,-10,-10,99.0,99.0,99.0,-17.37835269,-7419.514434,57.74682221,1,25.0,12.5
4973.0,3000,-10,-10,-10,99.0,99.0,99.0,-17.36295152,-7412.636816,57.7511235,1,25.0,12.5
4973.5,3000,-10,-10,-10,99.0,99.0,99.0,-17.34909774,-7406.430868,57.7550767,1,25.0,12.5
4974.0,3000,-10,-10,-10,99.0,99.0,99.0,-17.3364061,-7400.731951,57.75871015,1,25.0,12.5
4974.5,3000,-10,-10,-10,99.0,99.0,99.0,-4.799134643,-2052.68908,57.57440704,1,25.0,12.5
4975.0,3000,-10,-10,-10,99.0,99.0,99.0,-4.732655721,-2024.291909,57.32362615,1,25.0,12.5
4975.5,3000,-10,-10,-10,99.0,99.0,99.0,8.951298831,3838.552766,56.82549612,1,25.0,12.5
4976.0,3000,-10,-10,-10,99.0,99.0,99.0,8.932904912,3830.837952,56.27160155,1,25.0,12.5
4976.5,3000,-10,-10,-10,99.0,99.0,99.0,25.99794983,11180.74567,55.3851561,1,25.0,12.5
4977.0,3000,-10,-10,-10,99.0,99.0,99.0,25.64999056,11031.60552,54.42751671,1,25.0,12.5
4977.5,3000,-10,-10,-10,99.0,99.0,99.0,56.90034905,24598.96012,52.80161467,1,25.0,12.5
4978.0,3000,-10,-10,-10,99.0,99.0,99.0,55.09581881,23816.60595,51.03575541,1,25.0,12.5
4978.5,3000,-10,-10,-10,99.0,99.0,99.0,84.05357494,36511.91522,48.52008979,1,25.0,12.5
4979.0,3000,-10,-10,-10,99.0,99.0,99.0,79.4783839,34508.60209,45.85165107,1,25.0,12.5
4979.5,3000,-10,-10,-10,99.0,99.0,99.0,74.857928,32486.48405,43.18465791,1,25.0,12.5
4980.0,3000,-10,-10,-10,99.0,99.0,99.0,70.19416216,30446.64843,40.51899774,1,25.0,12.5
4980.5,3000,-10,-10,-10,99.0,99.0,99.0,65.48907492,28390.19146,37.85456345,1,25.0,12.5
4981.0,3000,-10,-10,-10,99.0,99.0,99.0,60.74381798,26317.83696,35.19125654,1,25.0,12.5
4981.5,3000,-10,-10,-10,99.0,99.0,99.0,55.96604879,24233.14639,32.52898641,1,25.0,12.5
4982.0,3000,-10,-10,-10,99.0,99.0,99.0,51.1565498,22136.66217,29.86766975,1,25.0,12.5
4982.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.934920602,-401.1341443,29.05445653,1,25.0,12.5
4983.0,3000,-10,-10,-10,99.0,99.0,99.0,3.376460937,1449.883663,28.61029407,1,25.0,12.5
4983.5,3000,-10,-10,-10,99.0,99.0,99.0,-14.84223078,-6353.603972,28.76488049,1,25.0,12.5
4984.0,3000,-10,-10,-10,99.0,99.0,99.0,-14.96800935,-6406.632292,29.08257784,1,25.0,12.5
4984.5,3000,-10,-10,-10,99.0,99.0,99.0,-23.21609958,-9923.033772,29.62981668,1,25.0,12.5
4985.0,3000,-10,-10,-10,99.0,99.0,99.0,-23.65531803,-10108.75805,30.24903212,1,25.0,12.5
4985.5,3000,-10,-10,-10,99.0,99.0,99.0,-24.09767671,-10295.77765,30.86669049,1,25.0,12.5
4986.0,3000,-10,-10,-10,99.0,99.0,99.0,-24.54319177,-10484.0987,31.4829177,1,25.0,12.5
4986.5,3000,-10,-10,-10,99.0,99.0,99.0,-24.99189407,-10673.73354,32.09782951,1,25.0,12.5
4987.0,3000,-10,-10,-10,99.0,99.0,99.0,-25.44381192,-10864.69338,32.71153226,1,25.0,12.5
4987.5,3000,-10,-10,-10,99.0,99.0,99.0,-39.97814188,-17029.77018,33.6705686,1,25.0,12.5
4988.0,3000,-10,-10,-10,99.0,99.0,99.0,-41.20961943,-17548.08471,34.73851869,1,25.0,12.5
4988.5,3000,-10,-10,-10,99.0,99.0,99.0,-57.87032124,-24573.58547,36.15143782,1,25.0,12.5
4989.0,3000,-10,-10,-10,99.0,99.0,99.0,-60.26963308,-25577.18614,37.67294994,1,25.0,12.5
4989.5,3000,-10,-10,-10,99.0,99.0,99.0,-53.36682847,-22667.78337,39.00024407,1,25.0,12.5
4990.0,3000,-10,-10,-10,99.0,99.0,99.0,-55.11226938,-23398.39317,40.26484726,1,25.0,12.5
4990.5,3000,-10,-10,-10,99.0,99.0,99.0,-51.01718644,-21669.93254,41.41278048,1,25.0,12.5
4991.0,3000,-10,-10,-10,99.0,99.0,99.0,-52.42654986,-22259.97629,42.52297435,1,25.0,12.5
4991.5,3000,-10,-10,-10,99.0,99.0,99.0,-72.51364539,-30685.57282,43.97874861,1,25.0,12.5
4992.0,3000,-10,-10,-10,99.0,99.0,99.0,-75.17180133,-31789.74238,45.54367347,1,25.0,12.5
4992.5,3000,-10,-10,-10,99.0,99.0,99.0,-47.09319032,-20000.11219,46.56850409,1,25.0,12.5
4993.0,3000,-10,-10,-10,99.0,99.0,99.0,-48.04133219,-20397.228,47.42123449,1,25.0,12.5
4993.5,3000,-10,-10,-10,99.0,99.0,99.0,-42.3549334,-17996.99266,48.15826383,1,25.0,12.5
4994.0,3000,-10,-10,-10,99.0,99.0,99.0,-43.05692058,-18291.46731,48.85845086,1,25.0,12.5
4994.5,3000,-10,-10,-10,99.0,99.0,99.0,-23.71602923,-10105.04135,49.21219467,1,25.0,12.5
4995.0,3000,-10,-10,-10,99.0,99.0,99.0,-23.8875687,-10177.61302,49.45602767,1,25.0,12.5
4995.5,3000,-10,-10,-10,99.0,99.0,99.0,-13.08958746,-5586.397411,49.50789734,1,25.0,12.5
4996.0,3000,-10,-10,-10,99.0,99.0,99.0,-13.11701964,-5598.167792,49.49917626,1,25.0,12.5
4996.5,3000,-10,-10,-10,99.0,99.0,99.0,-8.83029461,-3771.261917,49.4141747,1,25.0,12.5
4997.0,3000,-10,-10,-10,99.0,99.0,99.0,-8.827029519,-3769.980647,49.30540212,1,25.0,12.5
4997.5,3000,-10,-10,-10,99.0,99.0,99.0,-2.452403259,-1048.496716,49.07906778,1,25.0,12.5
4998.0,3000,-10,-10,-10,99.0,99.0,99.0,-2.485532431,-1062.709579,48.82092239,1,25.0,12.5
4998.5,3000,-10,-10,-10,99.0,99.0,99.0,3.276338125,1402.643238,48.43664771,1,25.0,12.5
4999.0,3000,-10,-10,-10,99.0,99.0,99.0,3.265673305,1398.152993,48.02737264,1,25.0,12.5
4999.5,3000,-10,-10,-10,99.0,99.0,99.0,6.991966417,2995.501086,47.53509164,1,25.0,12.5
5000.0,3000,-10,-10,-10,99.0,99.0,99.0,6.943040849,2974.708872,47.0263663,1,25.0,12.5
5000.5,3000,-10,-10,-10,99.0,99.0,99.0,12.23162012,5245.433054,46.39271509,1,25.0,12.5
5001.0,3000,-10,-10,-10,99.0,99.0,99.0,12.09243443,5186.031782,45.73401351,1,25.0,12.5
5001.5,3000,-10,-10,-10,99.0,99.0,99.0,13.66862211,5863.95567,45.03413334,1,25.0,12.5
5002.0,3000,-10,-10,-10,99.0,99.0,99.0,13.4868893,5786.270914,44.32632973,1,25.0,12.5
5002.5,3000,-10,-10,-10,99.0,99.0,99.0,14.9570379,6419.030488,43.5772753,1,25.0,12.5
5003.0,3000,-10,-10,-10,99.0,99.0,99.0,14.72874826,6321.311513,42.82023053,1,25.0,12.5
5003.5,3000,-10,-10,-10,99.0,99.0,99.0,22.36751853,9612.424474,41.85436951,1,25.0,12.5
5004.0,3000,-10,-10,-10,99.0,99.0,99.0,21.8586074,9393.859481,40.84620053,1,25.0,12.5
5004.5,3000,-10,-10,-10,99.0,99.0,99.0,44.17500966,19055.34542,39.16865521,1,25.0,12.5
5005.0,3000,-10,-10,-10,99.0,99.0,99.0,42.10117093,18157.66331,37.35466498,1,25.0,12.5
5005.5,3000,-10,-10,-10,99.0,99.0,99.0,35.00561544,15082.35285,35.70929359,1,25.0,12.5
5006.0,3000,-10,-10,-10,99.0,99.0,99.0,33.38776231,14383.30491,34.09920469,1,25.0,12.5
5006.5,3000,-10,-10,-10,99.0,99.0,99.0,32.89251771,14170.45637,32.44803698,1,25.0,12.5
5007.0,3000,-10,-10,-10,99.0,99.0,99.0,31.13736041,13411.97095,30.78903811,1,25.0,12.5
5007.5,3000,-10,-10,-10,99.0,99.0,99.0,15.86574955,6817.650379,29.67516203,1,25.0,12.5
5008.0,3000,-10,-10,-10,99.0,99.0,99.0,15.30299302,6575.53002,28.67330369,1,25.0,12.5
5008.5,3000,-10,-10,-10,99.0,99.0,99.0,7.626862593,3273.217417,27.96473234,1,25.0,12.5
5009.0,3000,-10,-10,-10,99.0,99.0,99.0,7.440876666,3193.351102,27.31626305,1,25.0,12.5
5009.5,3000,-10,-10,-10,99.0,99.0,99.0,-5.427158416,-2323.898188,27.1618158,1,25.0,12.5
5010.0,3000,-10,-10,-10,99.0,99.0,99.0,-5.404081464,-2313.956692,27.11916281,1,25.0,12.5
5010.5,3000,-10,-10,-10,99.0,99.0,99.0,-10.24339767,-4382.61593,27.22990355,1,25.0,12.5
5011.0,3000,-10,-10,-10,99.0,99.0,99.0,-10.28425866,-4399.874428,27.38895972,1,25.0,12.5
5011.5,3000,-10,-10,-10,99.0,99.0,99.0,-5.411081674,-2316.684103,27.39329603,1,25.0,12.5
5012.0,3000,-10,-10,-10,99.0,99.0,99.0,-5.392509795,-2308.684519,27.3480981,1,25.0,12.5
5012.5,3000,-10,-10,-10,99.0,99.0,99.0,-2.958917957,-1267.253281,27.22551745,1,25.0,12.5
5013.0,3000,-10,-10,-10,99.0,99.0,99.0,-2.936962107,-1257.837761,27.0781498,1,25.0,12.5
5013.5,3000,-10,-10,-10,99.0,99.0,99.0,-1.805733971,-773.4854449,26.89012882,1,25.0,12.5
5014.0,3000,-10,-10,-10,99.0,99.0,99.0,-1.79031486,-766.8764968,26.69175698,1,25.0,12.5
5014.5,3000,-10,-10,-10,99.0,99.0,99.0,-7.596233196,-3250.821121,26.68777128,1,25.0,12.5
5015.0,3000,-10,-10,-10,99.0,99.0,99.0,-7.602248217,-3253.301835,26.74258482,1,25.0,12.5
5015.5,3000,-10,-10,-10,99.0,99.0,99.0,-23.75674226,-10140.2483,27.29745983,1,25.0,12.5
5016.0,3000,-10,-10,-10,99.0,99.0,99.0,-24.33224216,-10384.08411,28.01078414,1,25.0,12.5
5016.5,3000,-10,-10,-10,99.0,99.0,99.0,-45.72452776,-19445.84051,29.30043873,1,25.0,12.5
5017.0,3000,-10,-10,-10,99.0,99.0,99.0,-47.91032232,-20365.19839,30.77234877,1,25.0,12.5
5017.5,3000,-10,-10,-10,99.0,99.0,99.0,-62.81503884,-26633.33007,32.55040378,1,25.0,12.5
5018.0,3000,-10,-10,-10,99.0,99.0,99.0,-66.32023438,-28098.09633,34.42454688,1,25.0,12.5
5018.5,3000,-10,-10,-10,99.0,99.0,99.0,-68.07043599,-28825.53464,36.2582144,1,25.0,12.5
5019.0,3000,-10,-10,-10,99.0,99.0,99.0,-71.44247091,-30230.91711,38.07784163,1,25.0,12.5
5019.5,3000,-10,-10,-10,99.0,99.0,99.0,-53.87005737,-22854.16168,39.47245025,1,25.0,12.5
5020.0,3000,-10,-10,-10,99.0,99.0,99.0,-55.62318889,-23587.92658,40.731211,1,25.0,12.5
5020.5,3000,-10,-10,-10,99.0,99.0,99.0,-24.66686966,-10510.40006,41.33487997,1,25.0,12.5
5021.0,3000,-10,-10,-10,99.0,99.0,99.0,-24.94765698,-10629.23318,41.73026565,1,25.0,12.5
5021.5,3000,-10,-10,-10,99.0,99.0,99.0,3.411788561,1460.557213,41.4966071,1,25.0,12.5
5022.0,3000,-10,-10,-10,99.0,99.0,99.0,3.527133696,1510.053863,41.08241173,1,25.0,12.5
5022.5,3000,-10,-10,-10,99.0,99.0,99.0,30.65837819,13184.68253,39.91567292,1,25.0,12.5
5023.0,3000,-10,-10,-10,99.0,99.0,99.0,29.62929859,12741.86735,38.59579637,1,25.0,12.5
5023.5,3000,-10,-10,-10,99.0,99.0,99.0,33.94816772,14611.48124,37.11000066,1,25.0,12.5
5024.0,3000,-10,-10,-10,99.0,99.0,99.0,32.51953143,13995.42662,35.59140482,1,25.0,12.5
5024.5,3000,-10,-10,-10,99.0,99.0,99.0,5.781284732,2477.59961,34.91195768,1,25.0,12.5
5025.0,3000,-10,-10,-10,99.0,99.0,99.0,5.702945279,2444.106026,34.40506623,1,25.0,12.5
5025.5,3000,-10,-10,-10,99.0,99.0,99.0,-12.84667499,-5488.367695,34.4205799,1,25.0,12.5
5026.0,3000,-10,-10,-10,99.0,99.0,99.0,-12.90505703,-5513.165941,34.57229486,1,25.0,12.5
5026.5,3000,-10,-10,-10,99.0,99.0,99.0,-35.37429674,-15058.33105,35.26279186,1,25.0,12.5
5027.0,3000,-10,-10,-10,99.0,99.0,99.0,-36.22829379,-15418.2999,36.12415804,1,25.0,12.5
5027.5,3000,-10,-10,-10,99.0,99.0,99.0,-63.620969,-26956.06298,37.56198122,1,25.0,12.5
5028.0,3000,-10,-10,-10,99.0,99.0,99.0,-66.343632,-28092.15842,39.1821745,1,25.0,12.5
5028.5,3000,-10,-10,-10,99.0,99.0,99.0,-51.66787336,-21924.90513,40.45429038,1,25.0,12.5
5029.0,3000,-10,-10,-10,99.0,99.0,99.0,-53.18351237,-22559.59189,41.61495626,1,25.0,12.5
5029.5,3000,-10,-10,-10,99.0,99.0,99.0,-23.46739172,-10000.20649,42.15887077,1,25.0,12.5
5030.0,3000,-10,-10,-10,99.0,99.0,99.0,-23.69709074,-10097.46693,42.50658068,1,25.0,12.5
5030.5,3000,-10,-10,-10,99.0,99.0,99.0,0.892702435,381.9680375,42.34087979,1,25.0,12.5
5031.0,3000,-10,-10,-10,99.0,99.0,99.0,0.902276016,386.0851642,42.0365619,1,25.0,12.5
5031.5,3000,-10,-10,-10,99.0,99.0,99.0,19.18774934,8235.47414,41.22489087,1,25.0,12.5
5032.0,3000,-10,-10,-10,99.0,99.0,99.0,18.77099773,8056.944486,40.31062665,1,25.0,12.5
5032.5,3000,-10,-10,-10,99.0,99.0,99.0,42.43108051,18284.70698,38.68559999,1,25.0,12.5
5033.0,3000,-10,-10,-10,99.0,99.0,99.0,40.44693855,17427.238,36.9160128,1,25.0,12.5
5033.5,3000,-10,-10,-10,99.0,99.0,99.0,59.76044908,25834.11703,34.39417969,1,25.0,12.5
5034.0,3000,-10,-10,-10,99.0,99.0,99.0,54.88997408,23715.38114,31.71960521,1,25.0,12.5
5034.5,3000,-10,-10,-10,99.0,99.0,99.0,49.99169256,21586.39296,29.04697351,1,25.0,12.5
5035.0,3000,-10,-10,-10,99.0,99.0,99.0,45.06740387,19448.14342,26.37612806,1,25.0,12.5
5035.5,3000,-10,-10,-10,99.0,99.0,99.0,40.84832889,17618.27581,23.66504537,1,25.0,12.5
5036.0,3000,-10,-10,-10,99.0,99.0,99.0,35.67454012,15376.06653,20.94690729,1,25.0,12.5
5036.5,3000,-10,-10,-10,99.0,99.0,99.0,6.561914786,2815.191768,19.86378133,1,25.0,12.5
5037.0,3000,-10,-10,-10,99.0,99.0,99.0,6.26374694,2687.18685,19.11577297,1,25.0,12.5
5037.5,3000,-10,-10,-10,99.0,99.0,99.0,-10.1413264,-4338.638861,19.21603296,1,25.0,12.5
5038.0,3000,-10,-10,-10,99.0,99.0,99.0,-10.26478451,-4391.189747,19.52962309,1,25.0,12.5
5038.5,3000,-10,-10,-10,99.0,99.0,99.0,-17.95627796,-7671.919999,20.15009181,1,25.0,12.5
5039.0,3000,-10,-10,-10,99.0,99.0,99.0,-18.50823299,-7906.535932,20.86729364,1,25.0,12.5
5039.5,3000,-10,-10,-10,99.0,99.0,99.0,-13.98634495,-5978.70604,21.3906157,1,25.0,12.5
5040.0,3000,-10,-10,-10,99.0,99.0,99.0,-14.24107909,-6087.064814,21.85156639,1,25.0,12.5
5040.5,3000,-10,-10,-10,99.0,99.0,99.0,-6.318640208,-2704.030087,22.00364993,1,25.0,12.5
5041.0,3000,-10,-10,-10,99.0,99.0,99.0,-6.326510114,-2707.349923,22.05718208,1,25.0,12.5
5041.5,3000,-10,-10,-10,99.0,99.0,99.0,0.993132998,425.5605551,21.78952371,1,25.0,12.5
5042.0,3000,-10,-10,-10,99.0,99.0,99.0,0.961159033,411.86073,21.43779849,1,25.0,12.5
5042.5,3000,-10,-10,-10,99.0,99.0,99.0,9.240680764,3965.064262,20.62555098,1,25.0,12.5
5043.0,3000,-10,-10,-10,99.0,99.0,99.0,8.756492424,3757.141821,19.71918489,1,25.0,12.5
5043.5,3000,-10,-10,-10,99.0,99.0,99.0,4.929663246,2113.914127,19.02271966,1,25.0,12.5
5044.0,3000,-10,-10,-10,99.0,99.0,99.0,4.708674107,2019.1158,18.369561,1,25.0,12.5
5044.5,3000,-10,-10,-10,99.0,99.0,99.0,-2.233665817,-956.5990704,18.13495801,1,25.0,12.5
5045.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778161312,-333.3333594,17.98615755,1,25.0,12.5
5045.5,3000,-10,-10,-10,99.0,99.0,99.0,-7.013112827,-3001.185326,18.06985727,1,25.0,12.5
5046.0,3000,-10,-10,-10,99.0,99.0,99.0,-7.055408564,-3019.199979,18.22569663,1,25.0,12.5
5046.5,3000,-10,-10,-10,99.0,99.0,99.0,-6.245667099,-2672.975331,18.34256517,1,25.0,12.5
5047.0,3000,-10,-10,-10,99.0,99.0,99.0,-6.269157369,-2682.972344,18.44678182,1,25.0,12.5
5047.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.013400456,-5.740477237,18.23264803,1,25.0,12.5
5048.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.032076227,-13.74083606,17.93126289,1,25.0,12.5
5048.5,3000,-10,-10,-10,99.0,99.0,99.0,13.56816092,5826.246711,16.66678135,1,25.0,12.5
5049.0,3000,-10,-10,-10,99.0,99.0,99.0,12.13935768,5211.758993,15.20532979,1,25.0,12.5
5049.5,3000,-10,-10,-10,99.0,99.0,99.0,17.72479139,7617.050725,12.91891231,1,25.0,12.5
5050.0,3000,-10,-10,-10,99.0,99.0,99.0,9.734382891,4178.095171,10.76570765,1,25.0,12.5
5050.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778039343,-333.3331949,7.516235269,1,25.0,12.5
5051.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778042486,-333.3332032,5.002887258,1,25.0,12.5
5051.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778045441,-333.3332111,3.083211594,1,25.0,12.5
5052.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778048214,-333.3332187,1.417206985,1,25.0,12.5
5052.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778050814,-333.3332259,0.608473842,1,25.0,12.5
5053.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778053248,-333.3332328,0.170559473,1,25.0,12.5
5053.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778055523,-333.3332395,0.004765205,1,25.0,12.5
5054.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778057646,-333.3332459,9.16263e-05,1,25.0,12.5
5054.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778059623,-333.333252,1.76288e-06,1,25.0,12.5
5055.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778061461,-333.3332578,3.39151e-08,1,25.0,12.5
5055.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778063166,-333.3332634,6.52422e-10,1,25.0,12.5
5056.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778064742,-333.3332687,1.25502e-11,1,25.0,12.5
5056.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778066197,-333.3332738,2.4142e-13,1,25.0,12.5
5057.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778067535,-333.3332787,4.64363e-15,1,25.0,12.5
5057.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.77806876,-333.3332834,8.93053e-17,1,25.0,12.5
5058.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778069879,-333.3332878,1.7174600000000002e-18,1,25.0,12.5
5058.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778070799,-333.3332505,3.3025899999999996e-20,1,25.0,12.5
5059.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778071728,-333.3332587,6.3501e-22,1,25.0,12.5
5059.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778072562,-333.3332665,1.221e-23,1,25.0,12.5
5060.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778073307,-333.333274,2.34744e-25,1,25.0,12.5
5060.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778073967,-333.3332811,4.51288e-27,1,25.0,12.5
5061.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778074544,-333.3332879,8.67518e-29,1,25.0,12.5
5061.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778075044,-333.3332944,1.66762e-30,1,25.0,12.5
5062.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778075429,-333.3332838,3.20525e-32,1,25.0,12.5
5062.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778075757,-333.3332787,6.16013e-34,1,25.0,12.5
5063.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778076108,-333.3333122,1.18378e-35,1,25.0,12.5
5063.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778076328,-333.3333176,2.2747799999999997e-37,1,25.0,12.5
5064.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778076431,-333.3332987,4.3715399999999995e-39,1,25.0,12.5
5064.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778076534,-333.333305,8.40223e-41,1,25.0,12.5
5065.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778076534,-333.333291,1.6151e-42,1,25.0,12.5
5065.5,3000,-10,-10,-10,99.0,99.0,99.0,-0.778076534,-333.3332997,3.10488e-44,1,25.0,12.5
5066.0,3000,-10,-10,-10,99.0,99.0,99.0,-0.778076534,-333.3333301,5.97019e-46,1,25.0,12.5
