time_s,no_unit_none,temperature_degC,temperature_degC_1,temperature_degC_2,temperature_degC_3,temperature_degC_4,temperature_degC_5,amperage_A,power_W,velocity_km_h,no_unit_none_1,temperature_degC_6,volflow_l_min
583.0,3000,-10,-10,-10,-7.16782985102,-6.4382279887483,-7.7717745612014,-0.72568342627109,-333.33354941164,9.35073312105e-51,2,17.894532748262,10.845894422387
583.5,3000,-10,-10,-10,-7.1632201841894,-6.4328411821884,-7.767837280108,-0.72567878609612,-333.33354292431,8.3686609329118e-51,2,17.899194379019,10.845894619843
584.0,3000,-10,-10,-10,-7.1586063948139,-6.4274509335365,-7.7638952367618,-0.72567428509021,-333.33353664916,7.4897322589544e-51,2,17.903860117119,10.845894819796
584.5,3000,-10,-10,-10,-7.1539885340368,-6.4220572888117,-7.7599484874484,-0.72566991870041,-333.33353057918,6.7031141776744e-51,2,17.908529911309,10.845895022249
585.0,3000,-10,-10,-10,-7.149366652004,-6.4166602930724,-7.7559970874186,-0.72566568252483,-333.33352470754,5.999111571102899e-51,2,17.913203711336,10.845895227206
585.5,3000,-10,-10,-10,-7.1447407978857,-6.4112599904399,-7.7520410909094,-0.72566157230859,-333.33351902764,5.369047757130299e-51,2,17.917881467924,10.845895434672
586.0,3000,-10,-10,-10,-7.1401110198972,-6.4058564241187,-7.7480805511634,-0.72565758393814,-333.33351353312,4.8051570849347e-51,2,17.922563132755,10.845895644649
586.5,3000,-10,-10,-10,-7.1354773653189,-6.4004496364184,-7.7441155204497,-0.72565371343678,-333.3335082178,4.3004898075538e-51,2,17.927248658446,10.845895857141
587.0,3000,-10,-10,-10,-7.1308398805173,-6.3950396687737,-7.7401460500832,-0.72564995695993,-333.33350307573,3.8488258826429e-51,2,17.931937998533,10.845896072152
587.5,3000,-10,-10,-10,-7.1261986109639,-6.3896265617651,-7.736172190443,-0.72564631079109,-333.33349810115,3.4445983877303997e-51,2,17.936631107447,10.845896289686
